id,created,updated,title,content,tags,product,topic,locale,answers,creator,is_solved,solved_by,num_answers
1292453,2020-06-24 10:45:30 -0800,2020-06-27T10:34:30Z,Need to display names in address tab,"<p>I have imported txt email addresses into Thunderbird, but all I see are icons for each address.  If I click on a specific Icon it will show me the name, email address, etc.  I have made certain that Directory Pane and Contact Pane are checked.  I haven't figure out how to correct the viewing. </p><p>Thanks for any guidance you can give me,  <em>Uncle Dewey</em> </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1327046;1327059;1327886;1327889;,uncledewey,true,sfhowes,4
1292452,2020-06-24 10:41:13 -0800,2020-06-24T12:20:39Z,Pictures are absent on some websites.,"<p>After installing current versions of FireFox and Adobe Flash, no pictures appear on some websites. They are just absent. Does it have something to do with the Shockwave Flash 32.0 r0 plugin? </p>",firefox-770;desktop;mac-os;,firefox,other,en-US,1327084;,Curleyhead,false,false,1
1292451,2020-06-24 10:22:05 -0800,2020-06-24T10:22:05Z,Directing shell-executed links to same desktop?,"<p>Scenario: I have defined two different virtual desktops, using Windows 10's ability to create new desktops.[1] As part of this, I have two different Firefox windows.  One of them is located on Desktop A, and the second is on Desktop B. </p><p>When I click a link in an external program -- for example, Outlook, or Excel -- it shell executes that link.  Firefox is set as my default browser, and so it handles the link.  The problem is that when I click a link while looking at Desktop A, the link gets opened by the Firefox window on Desktop B and switches my view there, which takes me away from what I'm working on and forces me to move that tab back to Desktop A manually. </p><p>Furthermore, this is not consistent behavior.  Sometimes clicking a link will cause Firefox to open a new tab in a window in the same desktop I was looking at when I clicked it.  Other times it switches to the other desktop.  I have not been able to figure out what determines which Firefox window gets the link. </p><p>All I really want is for links to open in the Firefox window that's already open in the same desktop as where I clicked the link.  Is there some way to make that happen?  I'm not sure if this a problem with Firefox or with how Windows handles shell-executing links.  It could be either. </p><p>[1] This not the same as a virtual machine.  For details, see this overview: <a href=""https://www.cnet.com/how-to/how-to-use-multiple-desktops-in-windows-10/"" rel=""nofollow"">https://www.cnet.com/how-to/how-to-use-multiple-desktops-in-windows-10/</a> </p>",firefox-770;other;desktop;windows-10;,firefox,other,en-US,"",will.martin,false,false,0
1292450,2020-06-24 09:30:33 -0800,2020-06-24T16:28:10Z,Google Maps Satellite View not as recent as on other browsers,"<p>About Firefox indicates my version, 77.0.1 (64-bit), is up to date. But my Google Maps Satellite view is older than the same view accessed via Windows Explorer.  </p><p>Explanation? Tips (that preferably don't send me to the anti-browser)? </p>",firefox-770;other;desktop;windows-10;,firefox,other,en-US,1327054;1327130;1327137;1327144;1327146;,RossS,false,false,5
1292449,2020-06-24 09:19:32 -0800,2020-06-27T17:30:17Z,los contenidos iframe no pueden aparecer en Firefox,<p>los contenidos iframe no pueden aparecer en Firefox?? podrian ayudarme a como manejar los contenidos iframe en firefox </p>,firefox-780;beta;desktop;privacy-and-security_1;windows-10;,firefox,privacy-and-security,es,1327981;,marketing20,false,false,1
1292448,2020-06-24 08:57:03 -0800,2020-06-24T16:55:15Z,Tabs Disappeared,"<p>When I signed in this morning, Windows 10 updated to the new MS Edge. </p><p>I don't use Edge. </p><p>When it was finished, my Firefox tabs were no longer there. </p><p>How do I restore the previous session? </p>",firefox-770;tabs;desktop;windows-10;needsinfo;,firefox,tabs,en-US,1327085;1327136;1327154;,tmohr1,false,false,3
1292447,2020-06-24 08:43:03 -0800,2020-06-24T08:43:03Z,Uploading files via WhatsApp or Facebook causes Firefox to hang and storage usage to increase,"<p>I'm on the latest version of Firefox (77.0.1 64 bit) and an up to date Windows 10 installation on an HP Pavilion 15 laptop.  </p><p>Trying to upload photos and videos via WhatsApp and Facebook causes Firefox to hang (not responding) when choosing files to upload. I get the ""working on it"" message but nothing else. Task Manager shows the storage usage increasing and I closed the task when it got to 900+ MB. Tried several times yesterday and today with the same result after ensuring all Windows software was up to date. </p><p>Anybody got the same issue? Any clues please? </p>",firefox-770;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,"",yerffejxoc,false,false,0
1292446,2020-06-24 08:42:36 -0800,2020-06-24T10:00:11Z,PESKY ADS IN SEARCH RESULTS,"<p>I currently use Google as my search engine, and every time I use it I get a rash of unwanted advertising crap at the head (top) of the search results. I know I can update my ""interests"" preferences in Google to ""target"" the ads, but I want to get rid of these pesky nuisances altogether.  </p><p>I was using Google SE on Firefox 77.0.1 for months, with any advert in results (always started with Wikipedia's article on search topic), but now there are intrusive ads results first.   </p><p>Why? </p>",firefox-770;privacy-and-security_1;desktop;mac-os;,firefox,privacy-and-security,en-US,1327026;,mattsoperations,false,false,1
1292445,2020-06-24 08:28:37 -0800,2020-06-24T23:11:08Z,Getting double notifications for Twitter,<p>For some reason I keep on getting notifications from Firefox when ever I get one from Twitter. I don't know what causing this. </p>,fix-problems;,firefox-preview,fix-problems-firefox-preview,en-US,1327184;,lcedghill,false,false,1
1292444,2020-06-24 08:22:54 -0800,2020-06-24T09:31:41Z,online,<p>By online </p>,websites;desktop;,firefox,websites,en-US,1327018;,bhs1864,false,false,1
1292443,2020-06-24 08:22:00 -0800,2020-06-24T09:31:48Z,online,<p>By online </p>,websites;desktop;,firefox,websites,en-US,1327019;,bhs1864,false,false,1
1292442,2020-06-24 07:59:06 -0800,2020-06-24T17:03:49Z,Home Page Setting,"<p>In attempting to set my preference for a Homepage in Firefox, I get an error in the search bar, 1st the lock has a red slash on it, 2nd I get a ""Coming Soon page""  in the search bar.  Basically I simply cannot choose my own homepage, I have deleted all extensions, all other plug-ins, etc.  Nothing worked, can someone help?  Thank You. </p>",firefox-770;other;desktop;mac-os;,firefox,other,en-US,1327157;,stenilin,true,jscher2000,1
1292441,2020-06-24 07:56:52 -0800,2020-06-24T14:53:11Z,Web Page won't load,"<p>This website, <a href=""https://ama.users.membersuite.com/home"" rel=""nofollow"">https://ama.users.membersuite.com/home</a>, is not able to load the ""my profile"" page for my account with this organization. Viewing the address bar the url keeps changing back and forth in a loop and the page never loads. Works just fine in Microsoft Edge browser. </p>",firefox-770;websites;desktop;windows-10;,firefox,websites,en-US,1327028;1327051;1327075;1327121;,sparky57,true,fredmcd-hotmail,4
1292440,2020-06-24 07:44:36 -0800,2020-06-30T11:26:30Z,Problem sending mail via Thunderbird,"<p>I have problem to send mail from my PC (Windows 10)  I got message back saying ""Can't verify certificate because it has expired""   </p><pre>It also said ""  period of validity: Started  June 16 2017    Ended  June 16 2020 </pre> <p>I am using Thunderbird version 60.6.1   I have tried to upgrade to Thunderbird 68   but it does not help.  But when I do this I got lost of all my mail and  all saved mails in maps.   Also the whole adresslist is gone away. </p><p>How can I get a new certificate ?? Best regards  /  Lasse Kullberg e-mail    </p><p><br> edit: removed email from search/spam bots view as this is a public forum and nobody here does support by email. </p>",privacy-and-security_1;,thunderbird,privacy-and-security-settings,en-US,1327083;1327089;1327107;1327271;1327283;1327292;1327322;1327329;1327355;1327425;1327467;1327468;1327473;1327548;1327590;1327607;1327635;1327651;1327669;1327748;1328697;,ansa.lasse,false,false,21
1292439,2020-06-24 07:42:47 -0800,2020-06-26T18:01:42Z,Microsoft Edge is blocking Firefox,"<p>Hi Firefox community.  I badly need your assistance. </p><p>I just installed Microsoft Edge (on Windows 10) to see what features it has.  I'm a longtime Firefox user and a fan of the product. </p><p>Immediately after installing Edge, Firefox stopped working.  I checked my settings and Firefox is still my default browser.  I'm able to run Firefox but I am not able to access any websites.  This is true whether I click a bookmark or I manually type a URL. </p><p>I have a strong internet connection and I'm able to access websites using Edge. </p><p>Is Microsoft literally trying to steal the Firefox customer base by blocking the use of Firefox after Edge is installed?  I went to my settings menu to see whether I could uninstall Edge but the uninstall button is grayed out.  I'm also worried that if I did uninstall Edge, I wouldn't have any browser at all. </p><p>What's the solution here?  I've tried reinstalling Firefox but that didn't solve the problem. </p><p>Please help if you can.  Thanks very much! </p>",other;desktop;,firefox,other,en-US,1327029;1327053;1327067;1327070;1327717;,welshTerrier2,false,false,5
1292438,2020-06-24 07:27:44 -0800,2020-06-24T11:29:50Z,Pages scrambled v77.0.1 (64bit),"<p>Since an update to v77.0.1 (64Bit) all pages are shown as scrambled (see images attached) </p><p>Running windows 7 Ultimate OS </p><p>I have uninstalled and reinstalled 3 times, deleting all folders and files to do with Mozilla in the process. </p><p>Places I found the folders/files are: </p><p>Program Data Program Files (x86) Program Files Users - X - Roaming Users - X - Local Users - X - Localow  </p><p>Nothing seems to work... </p>",desktop;fix-problems;,firefox,fix-problems,en-US,1327000;1327033;1327037;1327050;1327055;1327063;,hyp3rvc,true,cor-el,6
1292437,2020-06-24 07:25:26 -0800,2020-06-24T07:53:46Z,youtube is not woking,<p>youtube is not woking since today.but working on other browser </p>,firefox-770;websites;desktop;windows-10;,firefox,websites,en-US,1326997;1327001;,sayedal.hasib207,false,false,2
1292436,2020-06-24 07:14:45 -0800,2020-06-24T17:12:23Z,Please add Let's Encrypt CA as trusted certificate.,"<p>My website has a certificate from Let's Encrypt, which is a trusted authority for Google and IEs, but when I open in mozilla, I get a warning page that mozilla can't verify the certificate as trusted. As far as root certificate is concerned, I can't put the CA bundle to my website, as there is no option for that given by the hosting provider to free users. You can help me by adding Let's Encrypt CA to your trust list or by automatic downloading the root of that authority as other web browsers do. Please resolve this issue. </p>",firefox-680;websites;mobile;android;,mobile,websites,en-US,1327159;,ashishwebmail,false,false,1
1292435,2020-06-24 07:13:49 -0800,2020-06-25T09:57:46Z,"What's the name of the pref to automaticly ""switch to this tab"" when a popup firing on tab (B) when I'm on another tab (A)","<p>Hi, </p><p>I would like to set this pref to TRUE by default with the use of user.js file but I can't find the name of the pref related to this behaviour : </p><p>I'm on a window. I click on a link. Before it fully load, i get back on my first tab. The opened tab fired up a popup to inform me of something. </p><p>I would like to be automaticly redirected on this tab without having to manually press the checkbox on the dialog popup. </p><p>There must be a preference to add to user.js in my profile folder to set it to TRUE. </p><p>Thank's </p>",customize;desktop;,firefox,customize,en-US,1327065;1327086;1327098;1327100;1327193;1327205;1327263;1327264;1327289;1327299;,romain.johan,false,false,10
1292434,2020-06-24 06:41:01 -0800,2020-06-24T06:46:13Z,what's the solution?,<p>'<em><strong>bold text'</strong></em>What is the solution? </p>,download-and-install_1;firefox-680;mobile;android;,mobile,download-and-install,en-US,1326994;,banomarchaterre,false,false,1
1292433,2020-06-24 06:36:35 -0800,2020-06-24T12:38:54Z,Bug on FF 77.0? Content Security Policy - The page’s settings is blocking the loading of an inline resource,"<p>Hi, I have an add-on that I have developed, and I noticed that since firefox version 77.0, CSP is blocking my inline scripts at resource “script-src”. This doesn't reproduce on firefox version 76 or earlier, and I've read the release notes and I didn't notice any changes that might affect the api. Seems to me like there might be a bug on firefox. Could anyone please check?  (please check it on a page with csp for example: <a href=""https://www.dropbox.com/)"" rel=""nofollow"">https://www.dropbox.com/)</a> </p><p>I have attached below a very simple add-on that all it does is to empty all csp headers. You can see that on ff version 77.0 or later I get error message: </p><p>Content Security Policy: The page’s settings blocked the loading of a resource at inline (“script-src”). commons.js:24:16 </p><p>on previous ff version I don't get this message </p><p>Here is the add-on to demonstrate it: <a href=""https://drive.google.com/file/d/1gCPEgBRZB0WoTF-L_BnrGigvdiaHw-36/view?usp=sharing"" rel=""nofollow"">https://drive.google.com/file/d/1gCPEgBRZB0WoTF-L_BnrGigvdiaHw-36/view?usp=sharing</a> </p>",desktop;fix-problems;,firefox,fix-problems,en-US,1327035;1327091;,stas.o1,false,false,2
1292432,2020-06-24 06:22:32 -0800,2020-06-24T23:45:02Z,disk cache,"<p>I have firefox v.77 desktop.  I experience problem with disk cache available for usage. By default I have 2.1gb but for my needs I need much more.  I have read existing solutions and tried them as well, so changing about:connfig prefs like browser.cache.disk.smart_size.enabled ,  browser.cache.disk.capacity does not work.   BTW chrome on my device have 150gb. </p>",desktop;fix-problems;,firefox,fix-problems,en-US,1327168;1327189;,artem4,false,false,2
1292431,2020-06-24 06:02:51 -0800,2020-06-24T10:16:43Z,FF stops working with some apps,"<p>I really like the FF browser. I would like to use it for all my work. However there are some sites that cause FF to become very slow and eventually stop working. Some sites I have identified are the A to Z database, Territory Helper, and sometimes Google Maps. I can use these sites in Chrome with no problem. Eventually I'll have to close FF using the task manager. My FF only has 2 plugins, Bulk SMS, and FVD Speed Dial. And neither of these are in use for the problem apps. There are no error messages generated.  Thank You. </p>",firefox-770;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1327038;,allanjmay,false,false,1
1292430,2020-06-24 06:00:34 -0800,2020-06-24T22:20:46Z,Sending of the message failed SMTP,"<p>Server name : <a href=""http://mail.agorahotel.ro"" rel=""nofollow"">mail.agorahotel.ro</a> Port : 465 User Name : rezervari@agorahotel.ro Auth method : Normal password Connection Security : SSL / TLS </p><p>nothing is work .. please help </p>",fix-problems;,thunderbird,fix-slowness-crashing-error-messages-and-other-problems,en-US,1327023;1327180;1327181;,alwin.enx88,false,false,3
1292429,2020-06-24 05:59:02 -0800,2020-06-24T12:09:11Z,Colors in the developer web console,"<p>I noticed that when html is on the page and displayed, the html is blue. When the html is rendered but not on the page, it is gray. This is really cool and I want to know more about it but cant find any documentation,  </p><p>Can you tell me what this setting is called, or how it works?  </p><p>In the attached image, the ItemView-sideColumn isn't shown for mobile (My viewer is small enough to trigger mobile display), and it automatically changes to gray when it does this. </p>",firefox-770;customize;desktop;mac-os;,firefox,customize,en-US,1327076;,jamesberes90,false,false,1
1292428,2020-06-24 05:35:12 -0800,2020-06-24T17:15:28Z,Firefox Sync deleted nearly all of my add-ons - how to undo this or at least find out which add-ons were deleted so I can restore,"<p>I had about 15 add-ons and for some reason one Firefox install on my computer deleted 13 add-ons without me asking it to or giving any permission to do so.  I looked up on my other computer, it still had 15 add-ons and then Firefox sync deleted those 13 as well, now I can't remember which add-ons I had, I really need all those extensions back.  </p><p>Can this be undone, or at least is there a log file showing which extensions were deleted so I can get them back please?  This is really frustrating, I've no idea why they were deleted. </p><p>I'd really appreciate your help, thank you. </p>",firefox-770;sync;desktop;linux;,firefox,sync,en-US,1327160;,me119,false,false,1
1292427,2020-06-24 05:31:31 -0800,2020-06-24T11:06:56Z,Firefox is already running but is not responding error message,"<p>Hi. This message ""Firefox is already running, but is not responding. The old Firefox process must be closed to open a new window."" is recurrent. It happened before, I don't remember exactly when, then stopped when a new version was installed. With the last version of Firefox, it returned. I tried all the suggestions available, namely the one in ""<a href=""http://support.mozilla.org"" rel=""nofollow"">support.mozilla.org</a>"", but with no success. I guess that this is related with something related with the new version, but it is only a guess. I have a laptop running Win 10, with a single installation. This error occurs essentially when I try to open links from Thunderbird (version, 68.9.0), but there are exceptions. A very few links open in Firefox without the error message. Any suggestions how to fix this issue? Thanks in advance. </p>",firefox-770;desktop;fix-problems;windows-10;,firefox,fix-problems,en-US,1327040;1327056;,jmsousa,false,false,2
1292426,2020-06-24 05:31:02 -0800,2020-07-01T01:24:46Z,Stuck in a loop after entering incorrect password in Thunderbird,"<p>I'm a fairly recent convert to T'bird &amp; but have successfully added several email a/c, all set to save p/w.  However, occasionally, I am still asked to enter a p/w.  Not a problem, but at 73, I am prone to the odd lapse &amp; enter it incorrectly.  The options I then get have me stumped - 3 choices: Retry/Enter New P'word/Cancel (sometimes for more than one a/c at same time).  Clearly 'cancel' solves nothing - merely makes window disappear.  And I don't need/want to change the p/w (cos I do know them, well sort of...).  So 'Retry' the obvious choice, expectation being a new window will pop up in which to insert the correct p/w.  BUT, nooo... it simply 'does what it says on the tin' - retries the incorrect p/w I just entered!  Which invokes same 'incorrect p/w, Retry/New/Cancel' loop. I can't seem to find any way out of this loop apart from getting a fresh invite to enter p/w  by exiting/restarting T'bird- am I missing s'thing/is this really just the way it is (err, why - isn't stupidity defined as doing the same thing over &amp; over and expecting a different result...?)/is there something else I can/should do?  Tx </p>",other;,thunderbird,other,en-US,1327253;1328510;1328549;1328736;1328842;,bill.crane,true,stanslausocuru,5
1292425,2020-06-24 05:24:11 -0800,2020-06-24T05:24:11Z,How to prevent Firefox (Linux) from automatically creating `$HOME/Desktop` when prompting file selection dialogue?,"<p>Looks like Firefox has a default directory for file selection dialogues and automatically creates the directory when the directory does not exist. </p><p>If I can specify a different default directory, this problem will be solved. </p><p>I also noticed that I cannot remove ""$HOME/Desktop"" item in the side bar in file selection dialogue. This is also disturbing. Is there a way to remove it? </p>",other;desktop;firefox-760;linux;,firefox,other,en-US,"",i12,false,false,0
1292424,2020-06-24 05:10:57 -0800,2020-06-25T03:36:59Z,Problems with text alignment,"<p>Dear community, I am using Mozilla Thunderbird 68.9.0 but I also had the same problem with other previous versions. I use it with some gmail accounts and I have a problem with text alignment. </p><p>If I write a single sentence on a line, once the email is sent the sentence can be splitted into more lines. </p><p>Something like:  ""My name is Luca and I like Mozilla Thunderbird even if there is a problem with text alignment"" </p><p>becomes  </p><p>""My name is Luca and I like Mozilla Thunderbird even if there is a problem with text alignment"" </p><p>Inside Thunderbird this line break is not shown, but the receivers see it and I can see it with webmail, so I send emails that appears strange in alignment. </p><p>How can I fix this? </p><p>Thank you so much, Luca </p>",customize;,thunderbird,customize-controls-options-and-add-ons,en-US,1326983;1327032;1327210;,lucanardi93,true,sfhowes,3
1292423,2020-06-24 05:10:51 -0800,2020-06-24T10:09:49Z,Problems with text alignment,"<p>Dear community, I am using Mozilla Thunderbird 68.9.0 but I also had the same problem with other previous versions. I use it with some gmail accounts and I have a problem with text alignment. </p><p>If I write a single sentence on a line, once the email is sent the sentence can be splitted into more lines. </p><p>Something like:  ""My name is Luca and I like Mozilla Thunderbird even if there is a problem with text alignment"" </p><p>becomes  </p><p>""My name is Luca and I like Mozilla Thunderbird even if there is a problem with text alignment"" </p><p>Inside Thunderbird this line break is not shown, but the receivers see it and I can see it with webmail, so I send emails that appears strange in alignment. </p><p>How can I fix this? </p><p>Thank you so much, Luca </p>","",thunderbird,customize-controls-options-and-add-ons,en-US,1327034;,lucanardi93,false,false,1
1292422,2020-06-24 05:06:13 -0800,2020-06-24T11:56:08Z,How can you set Firefox so that it only uses the arrow buttons to go back a page?,"<p>Applications that run inside the browser, e.g. on-line version of Excel, use the same finger swipe controls as the browser itself.  This creates problems, the most annoying of which is trying to move around in an on-line Excel spreadsheet and the browser thinks you want to go back an entire web-page.  If you don't perform the swipe exactly right all of a sudden not only did you lose your work and train of thought, you need to log back into the on-line document etc etc. </p><p>How can you set Firefox so that it only uses the arrow buttons to go back a page? </p>",firefox-750;desktop;fix-problems;mac-os;,firefox,fix-problems,en-US,1327068;,chachapa,false,false,1
1292421,2020-06-24 05:04:55 -0800,2020-06-24T17:21:15Z,where do you find the history link to filled in thewebsite with your tabs of places you have been so that you dont have to put your websites maully,<p>june 23 2020 </p><p>hi am looking for the history link where you can get your websites automatic where you don't have to put them one by one tabs i need an simple guide to finding all the settings and so on i don't know which website for information to use to find everything on Firefox am new to Firefox website and what to find the links to customized my-website on Firefox please Help me please someone please? Thanks Elizabeth Osborne </p><p><br> </p><p>edit: removed email address from search/spam bots view as this is a public forum and nobody here does support by email. </p>,firefox-770;websites;desktop;windows-10;,firefox,websites,en-US,1327162;,gadutelizabeth,false,false,1
1292420,2020-06-24 03:55:46 -0800,2020-06-26T14:31:53Z,The lack of buttons,<p>I don't have any buttons when the title bar is disabled. Firefox (77.0.1) 64-bit. I tried reinstalling the browser. Not help </p>,firefox-770;customize;desktop;linux;,firefox,customize,en-US,1326973;1327082;1327120;1327128;1327260;1327265;1327687;,zzzaaazzzsssddd,true,cor-el,7
1292419,2020-06-24 03:51:28 -0800,2020-07-02T05:27:22Z,Disable focus in the address bar when opening a new tab - how to send this suggestion to the developers,"<p>""Please add the option to disable focus in the address bar when opening a new tab. When I open a new tab the search bar gets big with a blue frame around it, so annoying, please add the option to disable this."" </p><p>How can I send this suggestion to the developers? and get an email that they read my suggestion?.. </p>",customize;desktop;,firefox,customize,en-US,1326974;1326976;1326984;1326988;1326989;1326991;1328334;1328340;1328345;1328346;1328347;1328348;1328373;1329187;,hana234apple,true,jscher2000,14
1292418,2020-06-24 03:40:31 -0800,2020-06-24T05:48:48Z,How can I send a message to Firefox developers?,"<p>Could someone please tell me how I can send a message to Firefox developers via email? Or when I'm sending a feedback to: <a href=""https://qsurvey.mozilla.com/s3/FirefoxInput/"" rel=""nofollow"">https://qsurvey.mozilla.com/s3/FirefoxInput/</a> At least i wish they would send me a message to my email that they accepted the message and read my suggestion </p><p>Thank you.. </p><p><em>duplicate. <a href=""/questions/1292419"" rel=""nofollow"">/questions/1292419</a></em> </p>",other;desktop;,firefox,other,en-US,1326987;,hana234apple,false,false,1
1292417,2020-06-24 03:11:14 -0800,2020-06-28T08:51:36Z,No puedo exportar certificado Mozilla Android,<p>He tenido que instalar un certificado personal en Mozilla Firefox para android y no me da ninguna opción para exportarlo. He visto que había gente que tenía el mismo problema con versiones anteriores de mozilla y lo solucionaron instalando un addon (certf-manager) que ya no existe...  Mi móvil no es Root por lo que no podría acceder a la carpeta /data/data/org.mozilla.firefox/files/mozilla/ para sacar el certificado o la key... </p><p>Gracias por vuestra atención. </p>,privacy-and-security_1;mobile;needsinfo;,mobile,privacy-and-security,es,1327968;1328101;1328131;,publicidad.xavi,false,false,3
1292416,2020-06-24 03:10:16 -0800,2020-06-25T09:07:52Z,seeing account two times in All Folders,<p>In the All Folders compartment I see my account and submaps two times. How can I repair this?  I'm working with version 78.03b. </p>,other;,thunderbird,other,en-US,1327036;1327188;1327284;,h.vdmarel,true,sfhowes,3
1292415,2020-06-24 03:08:00 -0800,2020-06-24T03:08:00Z,Firefox Keeps Resetting Externally Opened Links to Home Page,"<p>Hi, </p><p>I've been experiencing a strange problem with Firefox.  </p><p>If I click a link from an external app (e.g Outlook), it begins loading in Firefox but will then reset to my homepage which is Google. I am not doing anything to trigger this reset (holding any keys, etc) I am simply just clicking the link, which launches Firefox and resets from loading the link to my homepage. It's very frustrating. </p>",firefox-770;websites;desktop;mac-os;bug_1;escalate;,firefox,websites,en-US,"",hassan_beyaz,false,false,0
1292414,2020-06-24 02:55:07 -0800,2020-06-25T05:25:17Z,Firefox security,"<p>Hello! Today my PC updated to Windows 10, version 1903, build 18362.900. </p><p>With the startup it introduced me to the ""All new Microsoft Edge"". I really wanted to use this browser for just work and nothing more, and wanted to keep my personal stuff in firefox as my main browser. However, I was unpleasantly surprised to see all my saved accounts and passwords, bookmarks in the ""ALL NEW MICROSOFT EDGE"". I know it's not Mozilla's fault for doing that (well not sure). However, little warning, that some browser that has nothing to do with firefox, is trying to access my data would've been nice, rather than just taking all my stuff and mixing it together. I believe this is a very, very bad security flaw and needs attention! You can't just give away my data like that. What if it was a malware or adware doing it without even asking? (not that edge is any different) </p><p>Yes, I probably 'have agreed' to get my stuff ported there, but I honestly did not expect something like that to happen without any warning on the Firefox browser's side.  </p><p>I'm sorry, but as a firefox user for like 16 years, I am very disappointed. </p><p>Thanks for your time reading this. </p>",firefox-770;privacy-and-security_1;desktop;windows-10;,firefox,privacy-and-security,en-US,1326966;1326998;1327197;1327213;,todor_tm,false,false,4
1292413,2020-06-24 02:51:32 -0800,2020-06-25T08:23:00Z,"Using quotation characters like '`"" results in duplicate characters in some online text editors.","<p>On some online coding websites, for example <a href=""https://playcode.io/"" rel=""nofollow"">https://playcode.io/</a> when I type ' followed by a vowel I get the character double up, or following the quotation I press space results in double quotation marks. I have listed some key presses below.  Key press:     result:   expected result </p><p>&lt;'&gt;&lt;space&gt; : <em> : '_  </em> &lt;'&gt;&lt;a&gt;         : áá : á  &lt;'&gt;&lt;f&gt;          : <em>ff : 'f </em> &lt;`&gt;&lt;$&gt;       : ``$$:`$ &lt;`&gt;&lt;space&gt;: `` : `_ </p><p>Can I turn this off or what specifically is causing the issue? On this text field the problem does not occur, nor in Chrome or Safari. </p>",firefox-770;websites;desktop;mac-os;escalate;,firefox,websites,en-US,1327163;1327198;1327261;1327267;,me115,false,false,4
1292412,2020-06-24 02:45:31 -0800,2020-06-24T18:13:05Z,My TB has no Junk/Spam Folder,<p>My TB has no Junk/Spam Folder. Friends have been posting emails to me but not showing up in my Inbox. They say to check my Junk Folder. How can I if I have no such folder displayed on the LHS where all my other folders are displayed? How can I find missing emails? </p>,other;,thunderbird,other,en-US,1327039;1327141;1327147;1327169;,pgnossiter,true,sfhowes,4
1292411,2020-06-24 02:28:24 -0800,2020-07-03T13:55:03Z,I want to unblock X-Frame-Options,"<p><strong> </strong> I cannot open  a page because of  "" X-Frame-Options<strong>  how can I get rid of it ,</strong> </p>",firefox-770;privacy-and-security_1;desktop;windows-10;,firefox,privacy-and-security,en-US,1326999;1327104;1329611;1329625;,caillolm,true,cor-el,4
1292410,2020-06-24 02:22:23 -0800,2020-06-24T10:32:16Z,sending email via scanner,"<p>I have a canon pixma ts 8050 , today i tried to scan  a document so that i could email it to somebody. After scanning the document a box came up , see image , i am not sure what to do now. </p>",other;,thunderbird,other,en-US,1326962;1327041;,keith1955,false,false,2
1292409,2020-06-24 02:15:05 -0800,2020-06-24T13:38:43Z,something is wrong,<p>I have download a game but its no open </p>,download-and-install_1;firefox-680;mobile;android;,mobile,download-and-install,en-US,1327108;,panosgiotis835,false,false,1
1292408,2020-06-24 02:08:48 -0800,2020-06-24T10:40:23Z,Missing system spam folder,"<p>Hi, </p><p>My <a href=""http://AOL.com"" rel=""nofollow"">AOL.com</a> account has a problem under Thunderbird. The system spam folder is available under web mail but not under Thunderbird. ( no junk folder) </p><p>Creating a spam/junk folder under Thunderbird is no problem, but there is no flame pictogram in front of it. In the web mail a second folder ""spam"" appears. This is just a sub-folder. </p><p>Is there a way to get this spam/junk folder in Thunderbird? Sometimes mail is put in spam, I don't want to have it in spam. I have to check web mail to so whats happening. I can't believe this is what Thunderbird is meant for. BTW, other aol accounts interact good with their spam folder. </p><p>Any idea whats going wrong? </p>",download-and-install_1;,thunderbird,download-install-and-migration,en-US,1327043;,kostenzerrr,false,false,1
1292407,2020-06-24 01:20:27 -0800,2020-06-24T01:20:27Z,Firefox выходит из аккаунтов google раз в неделю,"<p>Firefox выходит из аккаунта google, соответственно из ютуба примерно раз в неделю. Нигде такой проблемы больше нет, все остальные входы запоминает и не вылетает из них. Опция ""Удалять куки при закрытии Firefox"" отключена. Как лечить? Надоедает раз или два раза в неделю перезаходить в ютуб. </p>",firefox-770;cookies;desktop;windows-10;,firefox,cookies,en-US,"",mobb3c,false,false,0
1292406,2020-06-24 01:12:50 -0800,2020-06-24T12:30:24Z,Firefox competition,<p>Anyone else been caught by recent Firefox competition claiming you won their user award. I award £1000 Amazon vouchers only you had to buy 3 other website accounts which mounted up to monthly contracts. DON'T GET SUCKED IN. Close your Firefox and go back to Google. </p>,firefox-680;websites;mobile;android;,mobile,websites,en-US,1326958;1327088;,len.bayly,true,James,2
1292405,2020-06-24 01:10:37 -0800,2020-07-02T15:49:57Z,Pop-ups: Firefox keeps forgetting allowed websites,"<p>For quite some time now I have to notice that Firefox keeps forgetting the addresses of websites that I have allowed to open pop-ups.  I used such a pop-up site just yesterday, the computer has in hibernation over night - and now Firefox blocked opening such a pop-up again, the list of allowed sites is empty. </p>",firefox-770;privacy-and-security_1;desktop;windows-10;,firefox,privacy-and-security,en-US,1327164;1327402;1327405;1329276;1329279;1329283;1329284;1329339;1329344;1329376;,berndleutenecker,true,jscher2000,10
1292404,2020-06-24 01:08:18 -0800,2020-06-24T01:43:02Z,Language settings for Google apps,<p>I'm using Firefox on Windows 10 with English setup.  Firefox front-end is in English.  However search results in Google are displayed in the language of the country I am situated and I have no idea how to setup Firefox to get search results in English. I appreciate your support. </p>,firefox-770;other;desktop;windows-10;,firefox,other,en-US,1326956;,sammrumy,false,false,1
